RecordNumber,EventRecordId,TimeCreated,EventId,Level,Provider,Channel,ProcessId,ThreadId,Computer,ChunkNumber,UserId,MapDescription,UserName,RemoteHost,PayloadData1,PayloadData2,PayloadData3,PayloadData4,PayloadData5,PayloadData6,ExecutableInfo,HiddenRecord,SourceFile,Keywords,ExtraDataOffset,Payload
47,70591,2020-08-01 21:17:27.1115826,33205,LogAlways,MSSQL$RADAR,Application,0,0,mssql01.offsec.lan,1,,,,,,,,,,,,False,EVTX-to-MITRE-Attack\TA0006-Credential Access\T1110.xxx-Brut force\ID33205-SQL Server failed login with non existing accounts.evtx,0x90000000000000,0,"{""EventData"":{""Data"":""audit_schema_version:1\nevent_time:2020-08-01 21:17:24.5758624\nsequence_number:1\naction_id:LGIF\nsucceeded:false\nis_column_permission:false\nsession_id:0\nserver_principal_id:0\ndatabase_principal_id:0\ntarget_server_principal_id:0\ntarget_database_principal_id:0\nobject_id:0\nuser_defined_event_id:0\nclass_type:LX\npermission_bitmask:00000000000000000000000000000000\nsequence_group_id:EE455982-E47C-48E5-9402-28E7A8DF232D\nsession_server_principal_name:\nserver_principal_name:e\nserver_principal_sid:\ndatabase_principal_name:\ntarget_server_principal_name:\ntarget_server_principal_sid:\ntarget_database_principal_name:\nserver_instance_name:MSSQL01\\RADAR\ndatabase_name:\nschema_name:\nobject_name:\nstatement:Login failed for user 'e'. Reason: Could not find a login matching the name provided. [CLIENT: 10.23.123.11]\nadditional_information:&lt;action_info xmlns=\""http://schemas.microsoft.com/sqlserver/2008/sqlaudit_data\""&gt;&lt;pooled_connection&gt;0&lt;/pooled_connection&gt;&lt;error&gt;0x00004818&lt;/error&gt;&lt;state&gt;5&lt;/state&gt;&lt;address&gt;10.23.123.11&lt;/address&gt;&lt;/action_info&gt;\nuser_defined_information:\n"",""Binary"":""""}}"
48,70592,2020-08-01 21:17:27.1115826,33205,LogAlways,MSSQL$RADAR,Application,0,0,mssql01.offsec.lan,1,,,,,,,,,,,,False,EVTX-to-MITRE-Attack\TA0006-Credential Access\T1110.xxx-Brut force\ID33205-SQL Server failed login with non existing accounts.evtx,0x90000000000000,0,"{""EventData"":{""Data"":""audit_schema_version:1\nevent_time:2020-08-01 21:17:24.5758624\nsequence_number:1\naction_id:LGIF\nsucceeded:false\nis_column_permission:false\nsession_id:0\nserver_principal_id:0\ndatabase_principal_id:0\ntarget_server_principal_id:0\ntarget_database_principal_id:0\nobject_id:0\nuser_defined_event_id:0\nclass_type:LX\npermission_bitmask:00000000000000000000000000000000\nsequence_group_id:4B1DB7FC-6F7F-4B4F-92F1-4D13021F5619\nsession_server_principal_name:\nserver_principal_name:w\nserver_principal_sid:\ndatabase_principal_name:\ntarget_server_principal_name:\ntarget_server_principal_sid:\ntarget_database_principal_name:\nserver_instance_name:MSSQL01\\RADAR\ndatabase_name:\nschema_name:\nobject_name:\nstatement:Login failed for user 'w'. Reason: Could not find a login matching the name provided. [CLIENT: 10.23.123.11]\nadditional_information:&lt;action_info xmlns=\""http://schemas.microsoft.com/sqlserver/2008/sqlaudit_data\""&gt;&lt;pooled_connection&gt;0&lt;/pooled_connection&gt;&lt;error&gt;0x00004818&lt;/error&gt;&lt;state&gt;5&lt;/state&gt;&lt;address&gt;10.23.123.11&lt;/address&gt;&lt;/action_info&gt;\nuser_defined_information:\n"",""Binary"":""""}}"
49,70593,2020-08-01 21:17:27.1115826,33205,LogAlways,MSSQL$RADAR,Application,0,0,mssql01.offsec.lan,1,,,,,,,,,,,,False,EVTX-to-MITRE-Attack\TA0006-Credential Access\T1110.xxx-Brut force\ID33205-SQL Server failed login with non existing accounts.evtx,0x90000000000000,0,"{""EventData"":{""Data"":""audit_schema_version:1\nevent_time:2020-08-01 21:17:24.6072037\nsequence_number:1\naction_id:LGIF\nsucceeded:false\nis_column_permission:false\nsession_id:0\nserver_principal_id:0\ndatabase_principal_id:0\ntarget_server_principal_id:0\ntarget_database_principal_id:0\nobject_id:0\nuser_defined_event_id:0\nclass_type:LX\npermission_bitmask:00000000000000000000000000000000\nsequence_group_id:5B05D78B-B9F0-44C2-9EAB-52866164761F\nsession_server_principal_name:\nserver_principal_name:eaeasf\nserver_principal_sid:\ndatabase_principal_name:\ntarget_server_principal_name:\ntarget_server_principal_sid:\ntarget_database_principal_name:\nserver_instance_name:MSSQL01\\RADAR\ndatabase_name:\nschema_name:\nobject_name:\nstatement:Login failed for user 'eaeasf'. Reason: Could not find a login matching the name provided. [CLIENT: 10.23.123.11]\nadditional_information:&lt;action_info xmlns=\""http://schemas.microsoft.com/sqlserver/2008/sqlaudit_data\""&gt;&lt;pooled_connection&gt;0&lt;/pooled_connection&gt;&lt;error&gt;0x00004818&lt;/error&gt;&lt;state&gt;5&lt;/state&gt;&lt;address&gt;10.23.123.11&lt;/address&gt;&lt;/action_info&gt;\nuser_defined_information:\n"",""Binary"":""""}}"
50,70594,2020-08-01 21:17:27.1115826,33205,LogAlways,MSSQL$RADAR,Application,0,0,mssql01.offsec.lan,1,,,,,,,,,,,,False,EVTX-to-MITRE-Attack\TA0006-Credential Access\T1110.xxx-Brut force\ID33205-SQL Server failed login with non existing accounts.evtx,0x90000000000000,0,"{""EventData"":{""Data"":""audit_schema_version:1\nevent_time:2020-08-01 21:17:24.6227637\nsequence_number:1\naction_id:LGIF\nsucceeded:false\nis_column_permission:false\nsession_id:0\nserver_principal_id:0\ndatabase_principal_id:0\ntarget_server_principal_id:0\ntarget_database_principal_id:0\nobject_id:0\nuser_defined_event_id:0\nclass_type:LX\npermission_bitmask:00000000000000000000000000000000\nsequence_group_id:F9D28B5B-DFE0-43A2-BE9B-F0DDD426D0B1\nsession_server_principal_name:\nserver_principal_name:eaeasf\nserver_principal_sid:\ndatabase_principal_name:\ntarget_server_principal_name:\ntarget_server_principal_sid:\ntarget_database_principal_name:\nserver_instance_name:MSSQL01\\RADAR\ndatabase_name:\nschema_name:\nobject_name:\nstatement:Login failed for user 'eaeasf'. Reason: Could not find a login matching the name provided. [CLIENT: 10.23.123.11]\nadditional_information:&lt;action_info xmlns=\""http://schemas.microsoft.com/sqlserver/2008/sqlaudit_data\""&gt;&lt;pooled_connection&gt;0&lt;/pooled_connection&gt;&lt;error&gt;0x00004818&lt;/error&gt;&lt;state&gt;5&lt;/state&gt;&lt;address&gt;10.23.123.11&lt;/address&gt;&lt;/action_info&gt;\nuser_defined_information:\n"",""Binary"":""""}}"
51,70595,2020-08-01 21:17:27.1115826,33205,LogAlways,MSSQL$RADAR,Application,0,0,mssql01.offsec.lan,1,,,,,,,,,,,,False,EVTX-to-MITRE-Attack\TA0006-Credential Access\T1110.xxx-Brut force\ID33205-SQL Server failed login with non existing accounts.evtx,0x90000000000000,0,"{""EventData"":{""Data"":""audit_schema_version:1\nevent_time:2020-08-01 21:17:24.6383647\nsequence_number:1\naction_id:LGIF\nsucceeded:false\nis_column_permission:false\nsession_id:0\nserver_principal_id:0\ndatabase_principal_id:0\ntarget_server_principal_id:0\ntarget_database_principal_id:0\nobject_id:0\nuser_defined_event_id:0\nclass_type:LX\npermission_bitmask:00000000000000000000000000000000\nsequence_group_id:F4E6E19C-3542-4F87-BA59-0FD88313D69A\nsession_server_principal_name:\nserver_principal_name:kerberos\nserver_principal_sid:\ndatabase_principal_name:\ntarget_server_principal_name:\ntarget_server_principal_sid:\ntarget_database_principal_name:\nserver_instance_name:MSSQL01\\RADAR\ndatabase_name:\nschema_name:\nobject_name:\nstatement:Login failed for user 'kerberos'. Reason: Could not find a login matching the name provided. [CLIENT: 10.23.123.11]\nadditional_information:&lt;action_info xmlns=\""http://schemas.microsoft.com/sqlserver/2008/sqlaudit_data\""&gt;&lt;pooled_connection&gt;0&lt;/pooled_connection&gt;&lt;error&gt;0x00004818&lt;/error&gt;&lt;state&gt;5&lt;/state&gt;&lt;address&gt;10.23.123.11&lt;/address&gt;&lt;/action_info&gt;\nuser_defined_information:\n"",""Binary"":""""}}"
52,70596,2020-08-01 21:17:27.1115826,33205,LogAlways,MSSQL$RADAR,Application,0,0,mssql01.offsec.lan,1,,,,,,,,,,,,False,EVTX-to-MITRE-Attack\TA0006-Credential Access\T1110.xxx-Brut force\ID33205-SQL Server failed login with non existing accounts.evtx,0x90000000000000,0,"{""EventData"":{""Data"":""audit_schema_version:1\nevent_time:2020-08-01 21:17:24.6383647\nsequence_number:1\naction_id:LGIF\nsucceeded:false\nis_column_permission:false\nsession_id:0\nserver_principal_id:0\ndatabase_principal_id:0\ntarget_server_principal_id:0\ntarget_database_principal_id:0\nobject_id:0\nuser_defined_event_id:0\nclass_type:LX\npermission_bitmask:00000000000000000000000000000000\nsequence_group_id:38CD7145-88C4-4648-AE29-1C16263B8176\nsession_server_principal_name:\nserver_principal_name:admin\nserver_principal_sid:\ndatabase_principal_name:\ntarget_server_principal_name:\ntarget_server_principal_sid:\ntarget_database_principal_name:\nserver_instance_name:MSSQL01\\RADAR\ndatabase_name:\nschema_name:\nobject_name:\nstatement:Login failed for user 'admin'. Reason: Could not find a login matching the name provided. [CLIENT: 10.23.123.11]\nadditional_information:&lt;action_info xmlns=\""http://schemas.microsoft.com/sqlserver/2008/sqlaudit_data\""&gt;&lt;pooled_connection&gt;0&lt;/pooled_connection&gt;&lt;error&gt;0x00004818&lt;/error&gt;&lt;state&gt;5&lt;/state&gt;&lt;address&gt;10.23.123.11&lt;/address&gt;&lt;/action_info&gt;\nuser_defined_information:\n"",""Binary"":""""}}"
53,70597,2020-08-01 21:17:27.1115826,33205,LogAlways,MSSQL$RADAR,Application,0,0,mssql01.offsec.lan,1,,,,,,,,,,,,False,EVTX-to-MITRE-Attack\TA0006-Credential Access\T1110.xxx-Brut force\ID33205-SQL Server failed login with non existing accounts.evtx,0x90000000000000,0,"{""EventData"":{""Data"":""audit_schema_version:1\nevent_time:2020-08-01 21:17:24.6383647\nsequence_number:1\naction_id:LGIF\nsucceeded:false\nis_column_permission:false\nsession_id:0\nserver_principal_id:0\ndatabase_principal_id:0\ntarget_server_principal_id:0\ntarget_database_principal_id:0\nobject_id:0\nuser_defined_event_id:0\nclass_type:LX\npermission_bitmask:00000000000000000000000000000000\nsequence_group_id:FFF0D7D6-05A9-44B2-8A35-62877D24E181\nsession_server_principal_name:\nserver_principal_name:eaeasf\nserver_principal_sid:\ndatabase_principal_name:\ntarget_server_principal_name:\ntarget_server_principal_sid:\ntarget_database_principal_name:\nserver_instance_name:MSSQL01\\RADAR\ndatabase_name:\nschema_name:\nobject_name:\nstatement:Login failed for user 'eaeasf'. Reason: Could not find a login matching the name provided. [CLIENT: 10.23.123.11]\nadditional_information:&lt;action_info xmlns=\""http://schemas.microsoft.com/sqlserver/2008/sqlaudit_data\""&gt;&lt;pooled_connection&gt;0&lt;/pooled_connection&gt;&lt;error&gt;0x00004818&lt;/error&gt;&lt;state&gt;5&lt;/state&gt;&lt;address&gt;10.23.123.11&lt;/address&gt;&lt;/action_info&gt;\nuser_defined_information:\n"",""Binary"":""""}}"
54,70598,2020-08-01 21:17:27.1115826,33205,LogAlways,MSSQL$RADAR,Application,0,0,mssql01.offsec.lan,1,,,,,,,,,,,,False,EVTX-to-MITRE-Attack\TA0006-Credential Access\T1110.xxx-Brut force\ID33205-SQL Server failed login with non existing accounts.evtx,0x90000000000000,0,"{""EventData"":{""Data"":""audit_schema_version:1\nevent_time:2020-08-01 21:17:24.6383647\nsequence_number:1\naction_id:LGIF\nsucceeded:false\nis_column_permission:false\nsession_id:0\nserver_principal_id:0\ndatabase_principal_id:0\ntarget_server_principal_id:0\ntarget_database_principal_id:0\nobject_id:0\nuser_defined_event_id:0\nclass_type:LX\npermission_bitmask:00000000000000000000000000000000\nsequence_group_id:3144F618-7B9E-41F7-9CF2-B5AF8678340A\nsession_server_principal_name:\nserver_principal_name:asearytsy\nserver_principal_sid:\ndatabase_principal_name:\ntarget_server_principal_name:\ntarget_server_principal_sid:\ntarget_database_principal_name:\nserver_instance_name:MSSQL01\\RADAR\ndatabase_name:\nschema_name:\nobject_name:\nstatement:Login failed for user 'asearytsy'. Reason: Could not find a login matching the name provided. [CLIENT: 10.23.123.11]\nadditional_information:&lt;action_info xmlns=\""http://schemas.microsoft.com/sqlserver/2008/sqlaudit_data\""&gt;&lt;pooled_connection&gt;0&lt;/pooled_connection&gt;&lt;error&gt;0x00004818&lt;/error&gt;&lt;state&gt;5&lt;/state&gt;&lt;address&gt;10.23.123.11&lt;/address&gt;&lt;/action_info&gt;\nuser_defined_information:\n"",""Binary"":""""}}"
55,70599,2020-08-01 21:17:27.1115826,33205,LogAlways,MSSQL$RADAR,Application,0,0,mssql01.offsec.lan,2,,,,,,,,,,,,False,EVTX-to-MITRE-Attack\TA0006-Credential Access\T1110.xxx-Brut force\ID33205-SQL Server failed login with non existing accounts.evtx,0x90000000000000,0,"{""EventData"":{""Data"":""audit_schema_version:1\nevent_time:2020-08-01 21:17:24.6383647\nsequence_number:1\naction_id:LGIF\nsucceeded:false\nis_column_permission:false\nsession_id:0\nserver_principal_id:0\ndatabase_principal_id:0\ntarget_server_principal_id:0\ntarget_database_principal_id:0\nobject_id:0\nuser_defined_event_id:0\nclass_type:LX\npermission_bitmask:00000000000000000000000000000000\nsequence_group_id:6DF5E2C6-1AB7-4CE4-98F5-03B4E6D3CD78\nsession_server_principal_name:\nserver_principal_name:admin2\nserver_principal_sid:\ndatabase_principal_name:\ntarget_server_principal_name:\ntarget_server_principal_sid:\ntarget_database_principal_name:\nserver_instance_name:MSSQL01\\RADAR\ndatabase_name:\nschema_name:\nobject_name:\nstatement:Login failed for user 'admin2'. Reason: Could not find a login matching the name provided. [CLIENT: 10.23.123.11]\nadditional_information:&lt;action_info xmlns=\""http://schemas.microsoft.com/sqlserver/2008/sqlaudit_data\""&gt;&lt;pooled_connection&gt;0&lt;/pooled_connection&gt;&lt;error&gt;0x00004818&lt;/error&gt;&lt;state&gt;5&lt;/state&gt;&lt;address&gt;10.23.123.11&lt;/address&gt;&lt;/action_info&gt;\nuser_defined_information:\n"",""Binary"":""""}}"
56,70600,2020-08-01 21:17:27.1115826,33205,LogAlways,MSSQL$RADAR,Application,0,0,mssql01.offsec.lan,2,,,,,,,,,,,,False,EVTX-to-MITRE-Attack\TA0006-Credential Access\T1110.xxx-Brut force\ID33205-SQL Server failed login with non existing accounts.evtx,0x90000000000000,0,"{""EventData"":{""Data"":""audit_schema_version:1\nevent_time:2020-08-01 21:17:24.6383647\nsequence_number:1\naction_id:LGIF\nsucceeded:false\nis_column_permission:false\nsession_id:0\nserver_principal_id:0\ndatabase_principal_id:0\ntarget_server_principal_id:0\ntarget_database_principal_id:0\nobject_id:0\nuser_defined_event_id:0\nclass_type:LX\npermission_bitmask:00000000000000000000000000000000\nsequence_group_id:7071F0D0-9C70-484E-A0DC-7C3C8B1CE08C\nsession_server_principal_name:\nserver_principal_name:session\nserver_principal_sid:\ndatabase_principal_name:\ntarget_server_principal_name:\ntarget_server_principal_sid:\ntarget_database_principal_name:\nserver_instance_name:MSSQL01\\RADAR\ndatabase_name:\nschema_name:\nobject_name:\nstatement:Login failed for user 'session'. Reason: Could not find a login matching the name provided. [CLIENT: 10.23.123.11]\nadditional_information:&lt;action_info xmlns=\""http://schemas.microsoft.com/sqlserver/2008/sqlaudit_data\""&gt;&lt;pooled_connection&gt;0&lt;/pooled_connection&gt;&lt;error&gt;0x00004818&lt;/error&gt;&lt;state&gt;5&lt;/state&gt;&lt;address&gt;10.23.123.11&lt;/address&gt;&lt;/action_info&gt;\nuser_defined_information:\n"",""Binary"":""""}}"
57,70601,2020-08-01 21:17:27.1115826,33205,LogAlways,MSSQL$RADAR,Application,0,0,mssql01.offsec.lan,2,,,,,,,,,,,,False,EVTX-to-MITRE-Attack\TA0006-Credential Access\T1110.xxx-Brut force\ID33205-SQL Server failed login with non existing accounts.evtx,0x90000000000000,0,"{""EventData"":{""Data"":""audit_schema_version:1\nevent_time:2020-08-01 21:17:24.6383647\nsequence_number:1\naction_id:LGIF\nsucceeded:false\nis_column_permission:false\nsession_id:0\nserver_principal_id:0\ndatabase_principal_id:0\ntarget_server_principal_id:0\ntarget_database_principal_id:0\nobject_id:0\nuser_defined_event_id:0\nclass_type:LX\npermission_bitmask:00000000000000000000000000000000\nsequence_group_id:9B6E63AA-C4D7-437E-B439-1C3E32391C9C\nsession_server_principal_name:\nserver_principal_name:admin\nserver_principal_sid:\ndatabase_principal_name:\ntarget_server_principal_name:\ntarget_server_principal_sid:\ntarget_database_principal_name:\nserver_instance_name:MSSQL01\\RADAR\ndatabase_name:\nschema_name:\nobject_name:\nstatement:Login failed for user 'admin'. Reason: Could not find a login matching the name provided. [CLIENT: 10.23.123.11]\nadditional_information:&lt;action_info xmlns=\""http://schemas.microsoft.com/sqlserver/2008/sqlaudit_data\""&gt;&lt;pooled_connection&gt;0&lt;/pooled_connection&gt;&lt;error&gt;0x00004818&lt;/error&gt;&lt;state&gt;5&lt;/state&gt;&lt;address&gt;10.23.123.11&lt;/address&gt;&lt;/action_info&gt;\nuser_defined_information:\n"",""Binary"":""""}}"
58,70602,2020-08-01 21:17:27.1115826,33205,LogAlways,MSSQL$RADAR,Application,0,0,mssql01.offsec.lan,2,,,,,,,,,,,,False,EVTX-to-MITRE-Attack\TA0006-Credential Access\T1110.xxx-Brut force\ID33205-SQL Server failed login with non existing accounts.evtx,0x90000000000000,0,"{""EventData"":{""Data"":""audit_schema_version:1\nevent_time:2020-08-01 21:17:24.6383647\nsequence_number:1\naction_id:LGIF\nsucceeded:false\nis_column_permission:false\nsession_id:0\nserver_principal_id:0\ndatabase_principal_id:0\ntarget_server_principal_id:0\ntarget_database_principal_id:0\nobject_id:0\nuser_defined_event_id:0\nclass_type:LX\npermission_bitmask:00000000000000000000000000000000\nsequence_group_id:A33E7C29-BC33-49E5-B321-74743690A575\nsession_server_principal_name:\nserver_principal_name:kerberos\nserver_principal_sid:\ndatabase_principal_name:\ntarget_server_principal_name:\ntarget_server_principal_sid:\ntarget_database_principal_name:\nserver_instance_name:MSSQL01\\RADAR\ndatabase_name:\nschema_name:\nobject_name:\nstatement:Login failed for user 'kerberos'. Reason: Could not find a login matching the name provided. [CLIENT: 10.23.123.11]\nadditional_information:&lt;action_info xmlns=\""http://schemas.microsoft.com/sqlserver/2008/sqlaudit_data\""&gt;&lt;pooled_connection&gt;0&lt;/pooled_connection&gt;&lt;error&gt;0x00004818&lt;/error&gt;&lt;state&gt;5&lt;/state&gt;&lt;address&gt;10.23.123.11&lt;/address&gt;&lt;/action_info&gt;\nuser_defined_information:\n"",""Binary"":""""}}"
59,70603,2020-08-01 21:17:27.1115826,33205,LogAlways,MSSQL$RADAR,Application,0,0,mssql01.offsec.lan,2,,,,,,,,,,,,False,EVTX-to-MITRE-Attack\TA0006-Credential Access\T1110.xxx-Brut force\ID33205-SQL Server failed login with non existing accounts.evtx,0x90000000000000,0,"{""EventData"":{""Data"":""audit_schema_version:1\nevent_time:2020-08-01 21:17:24.6383647\nsequence_number:1\naction_id:LGIF\nsucceeded:false\nis_column_permission:false\nsession_id:0\nserver_principal_id:0\ndatabase_principal_id:0\ntarget_server_principal_id:0\ntarget_database_principal_id:0\nobject_id:0\nuser_defined_event_id:0\nclass_type:LX\npermission_bitmask:00000000000000000000000000000000\nsequence_group_id:6F67420E-0F6D-422D-9CDA-F565F8F19414\nsession_server_principal_name:\nserver_principal_name:admin2\nserver_principal_sid:\ndatabase_principal_name:\ntarget_server_principal_name:\ntarget_server_principal_sid:\ntarget_database_principal_name:\nserver_instance_name:MSSQL01\\RADAR\ndatabase_name:\nschema_name:\nobject_name:\nstatement:Login failed for user 'admin2'. Reason: Could not find a login matching the name provided. [CLIENT: 10.23.123.11]\nadditional_information:&lt;action_info xmlns=\""http://schemas.microsoft.com/sqlserver/2008/sqlaudit_data\""&gt;&lt;pooled_connection&gt;0&lt;/pooled_connection&gt;&lt;error&gt;0x00004818&lt;/error&gt;&lt;state&gt;5&lt;/state&gt;&lt;address&gt;10.23.123.11&lt;/address&gt;&lt;/action_info&gt;\nuser_defined_information:\n"",""Binary"":""""}}"
60,70604,2020-08-01 21:17:27.1115826,33205,LogAlways,MSSQL$RADAR,Application,0,0,mssql01.offsec.lan,2,,,,,,,,,,,,False,EVTX-to-MITRE-Attack\TA0006-Credential Access\T1110.xxx-Brut force\ID33205-SQL Server failed login with non existing accounts.evtx,0x90000000000000,0,"{""EventData"":{""Data"":""audit_schema_version:1\nevent_time:2020-08-01 21:17:24.6383647\nsequence_number:1\naction_id:LGIF\nsucceeded:false\nis_column_permission:false\nsession_id:0\nserver_principal_id:0\ndatabase_principal_id:0\ntarget_server_principal_id:0\ntarget_database_principal_id:0\nobject_id:0\nuser_defined_event_id:0\nclass_type:LX\npermission_bitmask:00000000000000000000000000000000\nsequence_group_id:0F5FFF20-659B-42B8-ACA9-C086E71B2943\nsession_server_principal_name:\nserver_principal_name:admin2\nserver_principal_sid:\ndatabase_principal_name:\ntarget_server_principal_name:\ntarget_server_principal_sid:\ntarget_database_principal_name:\nserver_instance_name:MSSQL01\\RADAR\ndatabase_name:\nschema_name:\nobject_name:\nstatement:Login failed for user 'admin2'. Reason: Could not find a login matching the name provided. [CLIENT: 10.23.123.11]\nadditional_information:&lt;action_info xmlns=\""http://schemas.microsoft.com/sqlserver/2008/sqlaudit_data\""&gt;&lt;pooled_connection&gt;0&lt;/pooled_connection&gt;&lt;error&gt;0x00004818&lt;/error&gt;&lt;state&gt;5&lt;/state&gt;&lt;address&gt;10.23.123.11&lt;/address&gt;&lt;/action_info&gt;\nuser_defined_information:\n"",""Binary"":""""}}"
61,70605,2020-08-01 21:17:27.1115826,33205,LogAlways,MSSQL$RADAR,Application,0,0,mssql01.offsec.lan,2,,,,,,,,,,,,False,EVTX-to-MITRE-Attack\TA0006-Credential Access\T1110.xxx-Brut force\ID33205-SQL Server failed login with non existing accounts.evtx,0x90000000000000,0,"{""EventData"":{""Data"":""audit_schema_version:1\nevent_time:2020-08-01 21:17:24.6383647\nsequence_number:1\naction_id:LGIF\nsucceeded:false\nis_column_permission:false\nsession_id:0\nserver_principal_id:0\ndatabase_principal_id:0\ntarget_server_principal_id:0\ntarget_database_principal_id:0\nobject_id:0\nuser_defined_event_id:0\nclass_type:LX\npermission_bitmask:00000000000000000000000000000000\nsequence_group_id:5FC4E87A-28CC-4EEA-BAC5-6CC6FFF7DAE7\nsession_server_principal_name:\nserver_principal_name:kerberos\nserver_principal_sid:\ndatabase_principal_name:\ntarget_server_principal_name:\ntarget_server_principal_sid:\ntarget_database_principal_name:\nserver_instance_name:MSSQL01\\RADAR\ndatabase_name:\nschema_name:\nobject_name:\nstatement:Login failed for user 'kerberos'. Reason: Could not find a login matching the name provided. [CLIENT: 10.23.123.11]\nadditional_information:&lt;action_info xmlns=\""http://schemas.microsoft.com/sqlserver/2008/sqlaudit_data\""&gt;&lt;pooled_connection&gt;0&lt;/pooled_connection&gt;&lt;error&gt;0x00004818&lt;/error&gt;&lt;state&gt;5&lt;/state&gt;&lt;address&gt;10.23.123.11&lt;/address&gt;&lt;/action_info&gt;\nuser_defined_information:\n"",""Binary"":""""}}"
62,70606,2020-08-01 21:17:27.1115826,33205,LogAlways,MSSQL$RADAR,Application,0,0,mssql01.offsec.lan,2,,,,,,,,,,,,False,EVTX-to-MITRE-Attack\TA0006-Credential Access\T1110.xxx-Brut force\ID33205-SQL Server failed login with non existing accounts.evtx,0x90000000000000,0,"{""EventData"":{""Data"":""audit_schema_version:1\nevent_time:2020-08-01 21:17:24.6383647\nsequence_number:1\naction_id:LGIF\nsucceeded:false\nis_column_permission:false\nsession_id:0\nserver_principal_id:0\ndatabase_principal_id:0\ntarget_server_principal_id:0\ntarget_database_principal_id:0\nobject_id:0\nuser_defined_event_id:0\nclass_type:LX\npermission_bitmask:00000000000000000000000000000000\nsequence_group_id:C4BA1189-98B2-45B0-B565-812470260FAD\nsession_server_principal_name:\nserver_principal_name:admin\nserver_principal_sid:\ndatabase_principal_name:\ntarget_server_principal_name:\ntarget_server_principal_sid:\ntarget_database_principal_name:\nserver_instance_name:MSSQL01\\RADAR\ndatabase_name:\nschema_name:\nobject_name:\nstatement:Login failed for user 'admin'. Reason: Could not find a login matching the name provided. [CLIENT: 10.23.123.11]\nadditional_information:&lt;action_info xmlns=\""http://schemas.microsoft.com/sqlserver/2008/sqlaudit_data\""&gt;&lt;pooled_connection&gt;0&lt;/pooled_connection&gt;&lt;error&gt;0x00004818&lt;/error&gt;&lt;state&gt;5&lt;/state&gt;&lt;address&gt;10.23.123.11&lt;/address&gt;&lt;/action_info&gt;\nuser_defined_information:\n"",""Binary"":""""}}"
63,70607,2020-08-01 21:17:27.1115826,33205,LogAlways,MSSQL$RADAR,Application,0,0,mssql01.offsec.lan,2,,,,,,,,,,,,False,EVTX-to-MITRE-Attack\TA0006-Credential Access\T1110.xxx-Brut force\ID33205-SQL Server failed login with non existing accounts.evtx,0x90000000000000,0,"{""EventData"":{""Data"":""audit_schema_version:1\nevent_time:2020-08-01 21:17:24.6383647\nsequence_number:1\naction_id:LGIF\nsucceeded:false\nis_column_permission:false\nsession_id:0\nserver_principal_id:0\ndatabase_principal_id:0\ntarget_server_principal_id:0\ntarget_database_principal_id:0\nobject_id:0\nuser_defined_event_id:0\nclass_type:LX\npermission_bitmask:00000000000000000000000000000000\nsequence_group_id:96C4C09B-7CFD-4037-B4F0-2A300D484DB5\nsession_server_principal_name:\nserver_principal_name:asearytsy\nserver_principal_sid:\ndatabase_principal_name:\ntarget_server_principal_name:\ntarget_server_principal_sid:\ntarget_database_principal_name:\nserver_instance_name:MSSQL01\\RADAR\ndatabase_name:\nschema_name:\nobject_name:\nstatement:Login failed for user 'asearytsy'. Reason: Could not find a login matching the name provided. [CLIENT: 10.23.123.11]\nadditional_information:&lt;action_info xmlns=\""http://schemas.microsoft.com/sqlserver/2008/sqlaudit_data\""&gt;&lt;pooled_connection&gt;0&lt;/pooled_connection&gt;&lt;error&gt;0x00004818&lt;/error&gt;&lt;state&gt;5&lt;/state&gt;&lt;address&gt;10.23.123.11&lt;/address&gt;&lt;/action_info&gt;\nuser_defined_information:\n"",""Binary"":""""}}"
64,70608,2020-08-01 21:17:27.1115826,33205,LogAlways,MSSQL$RADAR,Application,0,0,mssql01.offsec.lan,2,,,,,,,,,,,,False,EVTX-to-MITRE-Attack\TA0006-Credential Access\T1110.xxx-Brut force\ID33205-SQL Server failed login with non existing accounts.evtx,0x90000000000000,0,"{""EventData"":{""Data"":""audit_schema_version:1\nevent_time:2020-08-01 21:17:24.6383647\nsequence_number:1\naction_id:LGIF\nsucceeded:false\nis_column_permission:false\nsession_id:0\nserver_principal_id:0\ndatabase_principal_id:0\ntarget_server_principal_id:0\ntarget_database_principal_id:0\nobject_id:0\nuser_defined_event_id:0\nclass_type:LX\npermission_bitmask:00000000000000000000000000000000\nsequence_group_id:D68D81F4-1518-4A1D-B3EC-C6FBACDE4921\nsession_server_principal_name:\nserver_principal_name:asearytsy\nserver_principal_sid:\ndatabase_principal_name:\ntarget_server_principal_name:\ntarget_server_principal_sid:\ntarget_database_principal_name:\nserver_instance_name:MSSQL01\\RADAR\ndatabase_name:\nschema_name:\nobject_name:\nstatement:Login failed for user 'asearytsy'. Reason: Could not find a login matching the name provided. [CLIENT: 10.23.123.11]\nadditional_information:&lt;action_info xmlns=\""http://schemas.microsoft.com/sqlserver/2008/sqlaudit_data\""&gt;&lt;pooled_connection&gt;0&lt;/pooled_connection&gt;&lt;error&gt;0x00004818&lt;/error&gt;&lt;state&gt;5&lt;/state&gt;&lt;address&gt;10.23.123.11&lt;/address&gt;&lt;/action_info&gt;\nuser_defined_information:\n"",""Binary"":""""}}"
